category,image_id,image_path,ecg_id,layout,status,elapsed_seconds,error,layout_name,nonzero_leads_count,einthoven_score,median_correlation,mean_correlation,minimum_correlation,median_normalized_rmse,median_rmse_mv,median_snr_db,median_gain_ratio
photos_screens,80,photos_screens/img_80_page_0.jpeg,LPAE_19394_hr,3x4+1R,success,16.4866172500042,,3x4+1R,12,-0.05219427607881115,0.7955648706130773,0.7679804432371157,0.17746999548315295,0.6376441464538236,0.06766186910577984,3.853696113863288,0.8929076313032034
photos_bents,81,photos_bents/img_81_page_0.jpeg,LPAE_00232_hr,3x4+1R,success,14.381057000005967,,3x4+1R,12,0.5651545638870717,0.050782121998213296,0.10541412410682706,-0.017358186249897354,1.377837200205168,0.2564160198630391,-2.3287059880411625,0.9073422192666263
photos_crumbles,81,photos_crumbles/img_81_page_0.jpeg,LPAE_00232_hr,3x4+1R,success,14.141258042000118,,3x4+1R,12,0.24762300112571214,0.5989703237514634,0.5962173048926162,0.267176104284777,0.8954586024132607,0.173322266475802,1.0686911153628194,0.7094539845842864
photos_doogee,81,photos_doogee/img_81_page_0.jpeg,LPAE_00232_hr,3x4+1R,success,5.4978710419964045,,3x4+1R,12,0.9692459852863216,0.7129913056772177,0.7301554702957528,0.3809161764868788,0.7576393262025827,0.1454984021259389,2.664633967284388,0.874719185485656
photos_iphone,81,photos_iphone/img_81_page_0.jpeg,LPAE_00232_hr,3x4+1R,success,8.340799917001277,,3x4+1R,12,0.9763089336016179,0.8327090091835789,0.8325438628333424,0.5944862440261242,0.577795946505163,0.10611365443152623,3.817315889167458,0.8926884793781271
photos_samsung,81,photos_samsung/img_81_page_0.jpeg,LPAE_00232_hr,3x4+1R,success,8.402232958993409,,3x4+1R,12,0.9566363119665172,0.8522756860408977,0.8237190310261496,0.30249641576218345,0.543492633153439,0.10343152267734132,5.318375032420866,0.8722578127256921
photos_scans,81,photos_scans/img_81_page_0.jpeg,LPAE_00232_hr,3x4+1R,success,8.884687042009318,,3x4+1R,12,0.98839115220891,0.9774690309574156,0.8815055483790785,0.33689947629939326,0.21227582281652338,0.07164381094436377,8.933734948588747,0.9049175857038032
photos_screens,81,photos_screens/img_81_page_0.jpeg,LPAE_00232_hr,3x4+1R,success,13.73069112500525,,3x4+1R,12,0.5913997683950364,0.705383488277955,0.7011909297897726,0.41463267652347535,0.7675575984169031,0.1450278874050201,2.5825832293513904,0.8066690724485768
photos_bents,82,photos_bents/img_82_page_0.jpeg,LPAE_19269_hr,3x4+1R,success,5.580338875006419,,3x4+1R,12,0.2617983467291275,0.4780922225953269,0.5311098257892108,0.06755818178824709,1.016098169530943,0.14470105078798418,0.13165709009622373,0.8173174405979089
photos_crumbles,82,photos_crumbles/img_82_page_0.jpeg,LPAE_19269_hr,3x4+1R,success,10.702009959000861,,3x4+1R,12,0.19532675419050088,0.3001809962688782,0.2342261229277894,-0.008643139337971152,1.1830582396089917,0.21163033950628657,-1.2041947313361905,0.9287381451252255
photos_doogee,82,photos_doogee/img_82_page_0.jpeg,LPAE_19269_hr,3x4+1R,success,8.450255249990732,,3x4+1R,12,0.9788776453005162,0.8204815965818375,0.7975867757205545,0.5847021496431468,0.5990979658506721,0.11686014903213697,2.238312356851967,0.8913531594610928
photos_iphone,82,photos_iphone/img_82_page_0.jpeg,LPAE_19269_hr,3x4+1R,success,5.6431166250113165,,3x4+1R,9,0.739703716378813,0.28642107952290746,0.3796038142982958,-0.1744747532803356,1.0,0.16551520986416446,0.08152754847268497,0.42634236920904967
photos_samsung,82,photos_samsung/img_82_page_0.jpeg,LPAE_19269_hr,3x4+1R,success,5.520231458998751,,3x4+1R,12,0.9667889219498005,0.8240398725528173,0.8265688681149855,0.6493811874495743,0.5931620175083675,0.09918742936045685,3.7171532074931624,0.8999817585084551
